91341,"some background on polymer modeling:
the discrete polymer model is the change of measure on the random walk space

$\frac{dP_{hN}}{dP} = e^{hR_N}\delta_0(X_N)Z^{-1}_{hN}$ for $R_N := \sum_{k=1}^N \delta_0(X_k)$ the number of visits to zero and the typical partition function $Z_{hN}=E[ e^{hR_N}\delta_0(X_N)]$. Then we know that for the free energy  

$\chi(h) := \lim_{N\to\infty} \frac{1}{N} \ln Z_{hN}$

that $\chi(h) =0$ for $h\le h_c$ and $\chi(h) >0$ for $h>h_c$

where $h_c = -\ln(1-r)$ for $r$ the escape probability of the random walk.

So if our random walk has first return distribution $K(n)=P(X_n=0 X_k \ne 0 k &lt;n)$

then $1-r=\sum K(n)$ so if we redefine $K'(n) = K(n)e^{h_c}$ we have $\sum K'(n)=1$

$Z_{h+h_cN} = E[e^{(h+h_c)R_N}\delta_0(X_N)]$
$= \sum_{n=1}^N e^{n(h+h_c)} \sum_{j_1+\cdots j_n=N} \prod_{i=1}^n K(j_i)$
$= \sum_{n=1}^N e^{nh} \sum_{j_1+\cdots j_n=N} \prod_{i=1}^n K'(j_i)=E'[e^{hR_N}\delta_0(X_N)]=Z'_{hN}$`

and thus we can just assume that $h_c=0$ and our walk starts off recurrent.



im working with a continuous polymer model with pinning at the origin

so $\frac{dP_{ht}}{dP} = e^{hR_t} \delta_0(X_t)Z^{-1}_{ht}$ for $R_t:= \int_0^t \delta_0(X_s)ds$ the time spent at the origin.
and $Z_{ht} = E[e^{hR_t}\delta_0(X_t)]$ a typical partition.

with free energy $\chi(h) := \lim_{t\to\infty} \frac{1}{t} \ln Z_{ht}$

has $\chi(h) >0$ for all $h>r$ and $\chi(h) = 0 $ for $h\le r$ 

I want to be able to say something similar that i can let $K'(n)=\frac{K(n)}{1-r}$ and then i should have

$Z_{h+rt} =E[e^{(h+r)R_t}\delta_0(X_t)]= E[e^{hR_t}\delta_0(X_t) \cdot e^{rR_t}]=E_t'[e^{hR_t}]$

but i know that the radon nikodym derivative must then be

$\frac{dP_t'}{dP} = \frac{e^{rR_t}}{E[e^{rR_t}]}$

but this suggests that i will be changing more than just the skeletal part of the random walk since $R_t$ shows up.  Is there some way to only change the skeleton and still be able to induce some kind of shift of this critical value to zero?
",change of measure on continuous random walk
91344,"Could be proved the cyclic vector theorem for a differential module (over a differential field of characteristic zero) by using the fact that the ring of differential operators (over the same differential field) is simple? If yes Is such a proof known? Let me also ask: Are these two statements (i.e cyclic vector theorem and simplicity of the ring of differential operators) equivalent in this context?

P.S. I am only considering the one variable case. 

Thanks in advance for your cooperation
",Cyclic vector theorem
91346,"How to construct an injection of $PGL(nk)$ in $PGL(n+1k)$ if $GL(nk)$ injects in $GL(n+1k)$. I think it depends on the field k. For example if we put $\varphi:GL(nk)\longrightarrow GL(n+1k)$ defined by : 

$$\varphi(g)=\left(
   \begin{array}{cc}
     g &amp; 0 \cr
     0 &amp; \chi(g) \cr
   \end{array}
 \right)$$

where $\chi$ is a caracter of $GL(nk)$ that is a morphism of groups of $GL(nk)$ to $k^{\times}$ then $\chi$ has the form $\chi=\phi\circ det$ where $\phi$ is an endomorphism of $k^{\times}$.

Then $\varphi$ induces a morphisme of groups of $PGL(nk)$ in $PGL(n+1k)$ if and only if the morphism $\phi$ satisfies : For all $x\in k^{\times}$ $\phi(x)^{n}=x$. 

For $k=\mathbb{R}$ that is imposible.
",How to inject PGL (n k) in PGL (n +1 k)
91347,"Hi

I'm facing a bit complex combination problem.

Consider a K*N matrix G where the first K columns are linearly
independent N-K columns are linear combinations of the first K columns.

G = [I | P] 

Total number of linear combinations of the first K columns = 2^K
N-K &lt; 2^K

I want to find the number of sub matrices by selecting u1 number of
columns from the first K columns and u2 number of columns from the N-K
columns. 

In order to do this I first select u1 linearly independent columns
randomly from the first K columns and then the next column I choose
from the N-K columns should not belong to the span of the u1 columns. 

This is the logic I have. I can run a simulation in Matlab for this
but I'm finding it difficult to write the mathematical interpretation
of this. 

I would really appreciate if somebody can help me.
",Number of full rank matrices
91349,"I have posted this question on MS for 2 weeks however there is no answer up to now. So I post it here and I hope MOers can help me.

Let $\mathfrak{R}$ be a ring then we knew that a free module over $\mathfrak{R}$ is projective. Moreover if $\mathfrak{R}$ is a principal ideal domain then a module over $\mathfrak{R}$ is free if and only if it is projective or if $\mathfrak{R}$ is local then a projective module is free.

We also have a very big question on free properties of projective module over a ring of polynomial that was Serre conjecture and now is Quillen-Suslind's theorem.

I wonder that do we have a general condition for a ring $\mathfrak{R}$ so that every projective module over $\mathfrak{R}$ is also free over $\mathfrak{R}$ which involve all of the cases that mentioned above ?
",Condition for a ring on projective and free problem
91350,"I asked this question on mathstackexchange but didn't get any answer .


  Definition :
  
  Let $W_p$ be a Wagstaff number of the form :
  
  $W_p=\frac{2^p+1}{3}$  with $p\equiv 1 \pmod 4$


Next  define sequence $S_i$ as :

$S_i =8S^4_{i-1}-8S^2_{i-1}+1 $  with $ S_0=\frac{3}{2} $

How to prove following statement :


  Conjecture :
  
  $W_p$ is a prime iff $S_{\frac{p-1}{2}}  \equiv \frac{3}{2} \pmod {W_p}$


I checked statement for following Wagstaff primes :

$W_5  W_{13}  W_{17}  W_{61}  W_{101}  W_{313}  W_{701}  W_{1709}  W_{2617}  W_{10501}  W_{42737} W_{95369}  W_{138937} W_{267017}$

Also  for $~p &lt; 15000~$ there is no composite $W_p$ that satisfies relation from conjecture .

P.S.

I am interested in hints (not full solution) .
",Primality criteria for specific class of Wagstaff numbers ?
91357,"Let $X$ be a scheme and $I \subseteq \mathcal{O}_X$ be a quasi-coherent ideal of finite type. The blowing up $\mathrm{Bl}_I(X)$ has the following universal property: It comes with a morphism $p : \mathrm{Bl}_I(X) \to X$ such that $\langle p^*(I) \rangle \subseteq \mathcal{O}_{\mathrm{Bl}_I(X)}$ is invertible and for every morphism $f : Y \to X$ such that $\langle f^*(I) \rangle \subseteq \mathcal{O}_Y$ is invertible there is a unique morphism $\tilde{f} : Y \to \mathrm{Bl}_I(X)$ such that $f = p \tilde{f}$. In other words $\mathrm{Bl}_I(X) \to X$ is a final object in the category of $X$-schemes which pull back $I$ to an invertible ideal.

First I thought that this implies that $\mathrm{Bl}_I(X)$ is a representing object of the functor

$\mathrm{Sch}^{\mathrm{op}} \to \mathrm{Set}~ Y \mapsto \{f \in \hom(YX) : \langle f^*(I) \rangle \subseteq \mathcal{O}_Y \text{ invertible}\}$

but this is wrong: This is not even a functor! Invertible ideals don't pull back to invertible ideals. If $H(Y)$ denotes the set above then there is a map $\hom(Y\tilde{X}) \to H(Y)$ which is injective but far from being surjective.

Question. Which functor $\mathrm{Sch}^{\mathrm{op}} \to \mathrm{Set}$ does the blowing up represent? In other words how can we simplify $\hom(Y\mathrm{Bl}_I(X))$?

Since we have $\mathrm{Bl}_I(X) = \mathrm{Proj}_X \oplus_{n \geq 0} I^n$  one can ask more generally what functor $\mathrm{Proj}_X \mathcal{A}$ represents when $\mathcal{A}$ is a sufficiently nice graded $\mathcal{O}_X$-algebra. This is indicated in EGA II 3.7 but the condition that the partial morphism $r_{\mathcal{L}\psi}$ is defined everywhere is only made explicit for affine $X$ in loc. cit. Cor. 3.7.4. If $\mathcal{A}=\mathrm{Sym}(\mathcal{E})$ for some vector bundle $\mathcal{E}$ then the condition is just that $\psi$ (defined in loc. cit. 3.7.1) is surjective so that the universal property of $\mathbb{P}(\mathcal{E})$ is very similar to the one of the usual projective space. But $\oplus_{n \geq 0} I^n$ obviously does not have this form unless $I$ is flat or something like that.

In any case there seems to be an injective map from

$$\{(f\mathcal{L}\psi) : f \in \hom(YX)  \mathcal{L} \text{ line bundle on } Y \psi : f^*(\mathcal{A})  \twoheadrightarrow \oplus_n \mathcal{L}^{\otimes n}\}$$

to $\hom(Y\mathrm{Proj} \mathcal{A})$. EDIT: In Jason Starr's answer it is claimed that this is a bijection. Can someone give a reference in the literature for this observation?

In the note ""Elementary Introduction To Representable Functors and Hilbert Schemes"" by S. A. Stromme I have found the following amusing exercise:

""Let $X \to S$ be the blowing up of $S$ in some center $Y \subseteq S$. Try to the understand the point functor $h_{X/S}$. Then explain why it is hard to understand blow-ups.""

I hope that this does not mean that we cannot understand the functor at all ...
",Which functor does the blowing up represent?
91359,"In the theory of the Riemann zeta function Montgomery's Pair correlation function is defined as

$$
F(\alpha) = \frac{1}{N(T)} 
\sum_{T &lt; \gamma \gamma' &lt; 2T} T^{i \alpha (\gamma - \gamma')} \cdot \frac{4}{4+(\gamma - \gamma')}
$$

where $N(T)$ is the total number of zeroes of the $\zeta$ function at height between $T$ and $2T$ and $\gamma \gamma'$ are ordinates of zeroes of the Riemann zeta function.

As $T \rightarrow \infty$ the dependance on $T$ vanishes and for this reason by abuse of notation we think of $F$ as just a function of $\alpha$. In effect $F(\alpha)$ is the Fourier transform of the function that measures how often two distinct zeroes of the Riemann zeta function come together. 

Montgomery proved that $F(\alpha) = \alpha$ for $0&lt;\alpha&lt;1$ and conjectured that $F(\alpha)=1$ for $\alpha > 1$. He also proved that $F(\alpha)$ is positive and symmetric around $0$. However implicit in all this work is the assumption that the Riemann Hypothesis holds.

My question is the following: Is it possible to formulate an ""unconditional"" analogue of Montgomery's pair correlation function for example either by 1) allowing some additional large terms in the sum corresponding to possible zeroes off the line or 2) by taking into account only the $40$ percent or so of the zeroes of the Riemann zeta function that we know to lie on the critical line?

Once formulated is it possible to obtain some non-trivial information about the unconditional analogue?
",Montgomery's pair correlation function without RH?
91364,"Suppose you want to construct a representation of an affine algebraic group $G$ you may start with a $G$-equivariant line bundle $\mathcal{L}$ on a $G$-manifold $X$ and then consider global sections or cohomologies for example $H^*(X \mathcal{L})$ becomes a $G$-module. 

Suppose now you want to construct a representation of $G$ on a category $\mathcal{C}$ (the type of representations studied in the appendix of [1] or in chapter 7 of [2]). Then you may consider a $G$-equivariant gerbe $\mathcal{G}$ on $X$ and again take global sections. 

In the former case you find out that essentially all (finite dimensional over $\mathbb{C}$ etc) representations of $G$ arise in a geometric way: there exists a manifold $X$ (ie. the flag variety $G/B$ for a choice of a Borel $B \subset G$) and an equivalence of tensor categories between certain $D_X$-modules and $G$-rep. This is known as Beilinson-Bernstein localization and I'll refer to [3] for the precise statements. 

My question is if there's a categorical analogue of this statements along the lines of 


  Is there an equivalence of $2$-categories between the category of (categorical) representations of $G$ and some category of equivariant gerbes with flat connections on a space $X$ ?


This space might be infinite dimensional. One thing that comes to mind for example is the fact that $D$-modules on the affine grassmanian $Gr_G$ carries a monoidal action of $Rep (G^{\vee})$ and actions of groups on categories are related to these monoidal actions by de-equivariantization [1]. This might be related to my question  but  notice that this is not really what I ask up there. 

Besides the folklore that ""should be true"" is there anything concrete written down?  



[1] Frenkel and Gaitsgory. Local geometric Langlands correspondence and affine Kac-Moody algebras

[2] Beilinson and Drinfeld Quantization of Hitchin's integrable system and Hecke eigensheaves

[3] Milicic Localization and Representation Theory of Reductive Lie Groups
",Is there a gerbe Beilinson-Bernstein Localization?
91365,"Let $U$ be a bounded open set in $\mathbb{R}^2$ $g\in L^1_{\mathrm{loc}}(\mathbb{R}^2)$.
Let moreover $w$ be a weight (i.e. a non vanishing locally integrable function) on $U$ and $p\geq2$.
Does there exist a constant $C=C(pUg)$ such that
$$\int_{U}|f\ast g|^pwd\lambda\leq C \int_{U}|f|^pwd\lambda$$
for every $f\in \mathcal{C}^\infty_c(U)$ (compactly supported smooth functions) with $d\lambda$ the Lebesgue measure on the plane?

I think that this cannot hold for a general weight $w$. What conditions on $w$ can we require in order to obtain such an estimate?

Edit: I'm not asking for this to hold for every $g$ locally integrable. I am interested in some particular functions. A meaningful example could be $g=1/z$ (identifying $\mathbb{R}^2$ with $\mathbb{C}$).
",Young inequality in weighted spaces
91371,"Let $\Delta(s_1s_2\ldotss_n) = \prod_{i&lt;j}(s_i-s_j)^2$. Is there a standard way to estimate the decay of the Selberg-type integral
$$ \frac{1}{n!^2}\int_0^1 \int_0^1\cdots\int_0^1 \frac{\Delta(s_1s_2\ldotss_n) \Delta(t_1t_2\ldotst_n)}{\prod_{ij}(1-t_i s_j)} d s_1\ldots d s_n d t_1 \ldots d t_n$$

Checking numerically for $n\leq 25$ the decay seems to be like $e^{-2 n^2}$.
",Asymptotics of a Selberg-type integral
91373,"I have the following problem:

Let $ \mathcal{G} = (G_{i})_{i} $ be a collection of graphs. I would like to find a ""system of representative edges"" $ f : \mathcal{G} \rightarrow \bigcup_{i} E(G_{i}) $ such that $ f(G_{i}) \in E(G_{i}) $ and for each $ i j $ either $ f(G_{i}) = f(G_{j}) $ or $ f(G_{i}) \cap f(G_{j}) = \emptyset $.

In other words out of each graph we choose one representative edge. Edges $ e_{1} $ and $ e_{2} $ chosen for any two graphs need to either be non-overlapping or identiacal.

This clearly looks very similar to special case of a system of distinct representatives for hypergraphs. However as noted above in my case the edges need not be distinct.

An even more specialized case of this problem where each $ G_{i} $ is a biclique naturally emerges when considering CNF formulae (in this case the two partitions contain positive and negative literals respectively).

Questions: Has such or similar problem been considered in the literature? What theorems apart from Kőnig's theorem and Hall's marriage theorem could serve as existence criteria or analysis tools for the presented problem.

I will be most grateful for your help.
",A non-distinct system of representative edges.
91374,"I have a flat morphism $p: X \to Y$ from a smooth projective $X$ to a smooth
projective $Y$. I have a line bundle $L$ on $X$ whose restriction to every
fiber of $p$ is big and nef. I need the vanishing of $Rp_*(\Omega^b
X\otimes L^{-1})$ for b small compared to $\dim X-\dim Y$.
I could not find this in Esnault-Viehweg. Is it true? If yes what is
the reference?
",vanishing theorems
91375,"Walter Hayman just asked me the following question. What if anything is known about the growth of the function $n(k)$ where $k\geq1$ is an integer and $n=n(k)\geq2$ is the smallest integer for which there is a non-trivial solution in positive integers to
$$x_1^k+x_2^k+\cdots+x_n^k=y^k.$$

Walter observed that an upper bound for $n(k)$ is $G(k)$ [EDIT: this should probably say $G(k)+1$] the ""big $G$"" function used as standard notation in discussions of Waring's Problem. Explicitly $G(k)$ is the smallest $m$ such that every sufficiently large integer is the sum of at most $m$ $k$th powers; the trick of course is then to choose a sufficiently large $k$th power [EDIT: and then subtract 1.]. Hence $n(k)$ grows at most as fast as $G(k)$ and a fair bit is known about the growth of $G(k)$ (again see the Wikipedia page); for example $G(k)=O(k\log(k))$. We deduce that $n(k)$ is at most $O(k\log(k))$. The question is whether it is possible to do any better.

I would imagine that lower bounds are hopeless -- it was a lot of work to prove that $n(k)\geq3$ for all $k\geq3$ and I am not sure that mathematics is ready to rule out the possibility that there are arbitrarily large integers $k$ such that there are solutions to $a^k+b^k+c^k=d^k$ in positive integers (i.e. that $n(k)\geq4$ for all sufficiently large $k$). But it did not seem unreasonable to hope that there were better upper bounds than the naive approach going via $G(k)$ so I told him I'd ask here.
",Growth of $n=n(k)$ for which there's a non-trivial solution to $x_1^k+\cdots+x_n^k=y^k$?
91376,"Let me define   a degree $n$ colored  arrangement of circles on $S^2$ to be a   collection $\mathcal{C}$  of $n$ disjoint smoothly embedded circles $C_1\dotsc C_n\subset S^2$ together with a continuous  map (temperature)

$$  T: S^2 \setminus (C_1\cup\cdots \cup C_n)\to \lbrace 1-1\rbrace $$ 

such that for any  circle $C_k$  the temperatures  on opposite sides of $C_k$  are different.  In  other words if $\gamma:(-\varepsilon\varepsilon)\to S^2$ $t\mapsto \gamma(t)$  is a  short smooth path  that intersects  exactly one circle  $C_k$ and it does so   transversally at $t=0$ then 

$$\lim_{t\searrow 0} \; T\bigl(\; \gamma(t)\;\bigr)= - \lim_{t\nearrow 0}\;    T\bigl(\;\gamma(t)\;\bigr). $$

Think of the components of $T^{-1}(-1)$ as icy regions and of the components of $T^{-1}(1)$ as liquid regions.  We will refer to $T$ as a coloring of the arrangement  of circles $\mathcal{C}$.

Two   arrangements of  circles $\mathcal{C}$ and $\mathcal{C}'$ are called equivalent  if there exists an orientation preserving  diffeomorphism of $S^2$ that maps one arrangement to the other. We denote by $\mathcal{A}_n$ the set  of equivalence classes of  arrangements on $n$ disjoint circles on $S^2$.

Two   degree $n$ colored arrangements  $(\mathcal{C} T)$ and $(\mathcal{C}' T')$ are called  equivalent if  there exists an orientation preserving diffeomorphism    $\Psi: S^2\to S^2$  mapping the circles in $\mathcal{C}$ to the circles in $\mathcal{C}'$ and such that $T'\circ \Psi= T$.

Two colorings of a given arrangement $\mathcal{C}$ of $n$ disjoint circles on $S^2$  are called equivalent   if the colored arrangements  $(\mathcal{C} T)$ and $(\mathcal{C} T')$  are equivalent.   We get in this fashion a map

$$ K_n : \mathcal{A}_n\to\mathbb{Z}$$

that associates to an arrangement $\mathcal{C}$ the nummber of inequivalent colorings of $\mathcal{C}$.  Here are some questions I find interesting.

$\mathbf{Q_0}$ Find the cardinality of $\mathcal{A}_n$ ans its large $n$ asymptotics.

$\mathbf{Q_1}$    Find the cardinality of $\mathcal{S}_n$ and its large $n$ asymptotics. 

$\mathbf{Q_1^*}$ Investigate the map $K_n$.

$\mathbf{Q_2}$  We declare an colored arrangement $(\mathcal{C} T)$ to be  selfdual if  it is equivalent  to $(\mathcal{C} -T)$. Find the  number of selfdual colored arrangements of degree $n$ and  its  large $n$ asymptotics.

$\mathbf{Q_3}$  Equip $\mathcal{S}_n$ with the uniform probability density and denote by $X_n:\mathcal{S}_n\to \mathbb{R}$ the random variable o that associates to a colored arrangement $(\mathcal{C} T)$ the  Euler characteristic of  the liquid region $T^{-1}(1)$.  Denote by $\mu_n$ the probability  distribution of $X_n$. Investigate the large $n$ behavior of $\mu_n$.

$\mathbf{Q_4}$ Can you think of a good notion of a random arrangement of $n$ disjoint circles on $S^2$?
",Colored arrangements of circles on the two sphere
91377,"I am trying to teach myself category theory and as a begginer I am looking for
examples that I have a hands-on experience with.

Almost every introductory text in category theory contains following facts.


The class of all posets with isotone maps is a category (called $Pos$).
Every individual poset $P$ is a category with comparable pairs $x\leq y$ as arrows. This can be called ""a categorified poset"".


Sometimes product and coproduct in $Pos$ is characterized and (less frequently) it is pointed out that a Galois connection can be characterized as a pair of adjoint functors of categorified posets. Also it
is sometimes mentioned that products and coproducts in categorified posets are joins
$\vee$ and meets $\wedge$ so a categorified poset has products and coproducts iff it is
a latttice. 

Moreover some texts contain the fact that the category of finite posets and the category of finite distributive lattices are dually equivalent -- this is extremely useful.

But I cannot find much more. For example when I tried to search for equalizers and coequalizers in $Pos$ the only source I found is the 
PhD thesis by Pietro Codara available here which is from 2004 and characterizes (co)equalizers
in $Pos$.

Does anyone know about some other sources of information about $Pos$ from the category-theoretic viewpoint?
Specifically I am looking for things like


useful functors to $Pos$ and from $Pos$
pullbacks pushouts and other universal constructions in $Pos$
examples of adjoint functors applications of Yoneda lemma etc. 

",The category of posets
91379,"I understand the general meaning of entropy but what does entropy of a Gaussian distribution in particular mean how can one interpret it? 

I'm looking for a pricing formula to generate a price that an agent is willing to pay. The agent is uncertain how much is going to offer however I assume knowledge of the distribution of prices in the market and the price the agent will be willing to pay will be drawn from a similar distribution with some uncertainty. Supposing Gaussian distribution of prices in the market can the entropy of the distribution be of any use and if yes how can I incorporate it in the formula if it's measured in nats?

Many thanks 
",Entropy of Gaussian distribution
91383,"Background

Let $G$ be a semisimple algebraic group over an algebraically closed field $k$ of characteristic 0. Let $B \subseteq G$ be a Borel subgroup and let $U \subseteq B$ be its unipotent radical. Let $\mathfrak g$ $\mathfrak b$ and $\mathfrak n$ be the corresponding Lie algebras. Also let $\mathcal T^*$ denote the cotangent bundle of the flag variety $G/B$; then $\mathcal T^*$ is isomorphic to the homogeneous bundle $G \times^B \mathfrak n$.

For any representation $M$ of $B$ let $\mathcal L(M)$ denote the homogeneous line bundle on $G/B$ with fiber $M$ and let $\mathcal L'(M)$ denote the pullback of this bundle to $\mathcal T^*$. In particular for any weight $\lambda$ of $G$ we have the bundles $\mathcal L(\lambda)$ and $\mathcal L'(\lambda)$. Let $H^0(\lambda)$ denote the global sections of $\mathcal L(\lambda)$.

By the projection formula we have $$  H^0( \mathcal T^* \mathcal L'(M) ) \cong H^0 \big( G/B \mathcal L( k[\mathfrak n] ) \otimes \mathcal L(M) \big) . $$ In particular since $k[\mathfrak n]$ is a graded $B$-module $H^0( \mathcal T^* \mathcal L'(M) )$ naturally has the structure of a graded $G$-module.

Question

Let $\lambda$ be a weight of $G$. The natural $B$-equivariant surjection $k[\mathfrak g] \twoheadrightarrow k[\mathfrak n]$ corresponding to the inclusion $\mathfrak n \hookrightarrow \mathfrak g$ induces a sheaf surjection $\mathcal L(k[\mathfrak g]) \twoheadrightarrow \mathcal L(k[\mathfrak n])$ and hence twisting by $\lambda$ and taking global sections we obtain a $G$-equivariant gradation-preserving morphism $$  k[\mathfrak g] \otimes H^0(\lambda) \cong H^0( G/B \mathcal L(k[\mathfrak g]) \otimes \mathcal L(\lambda) ) \to H^0( G/B \mathcal L(k[\mathfrak n]) \otimes \mathcal L(\lambda) ) \cong H^0( \mathcal T^* \mathcal L'(\lambda) ) . $$ In his paper ""Line Bundles On The Cotangent Bundle Of The Flag Variety"" Broer proves that this morphism is surjective when $\lambda$ is dominant. He also remarks that there is an alternate proof of this fact using the following standard fact from algebraic geometry: If $i : X \to \mathbb P^n_A$ is a morphism of $A$-schemes then $i^*( \mathcal O(1) )$ is an invertible sheaf on $X$ which is globally generated by the pullback of the global sections of $\mathcal O(1)$.

My question is: what is this alternate proof? It's mysterious to me where this remark comes from. I assume that one should use the inclusion $$  G \times^B \mathfrak n \hookrightarrow G \times^B \mathfrak g \cong G/B \times \mathfrak g $$ but I can't seem to figure the rest out. (My motivation is that I'd like to give a proof of this fact when $k$ is a field of arbitrary characteristic).
",On a resolution of sections of line bundles on the cotangent bundle of a flag variety
91385,"Where can I find a proof of the de Rham-Weil theorem? 

Does anyone know?
",Where can I find a proof of the de Rham-Weil theorem?
91387,"Why is the set of effective divisors Zariski-open in the Douady space of subspaces ? I think : effective divisors correspond to the quotients of the structure sheaf that are pure of codimension 1 and purity is a Zariski-open condition in the Douady space but how can I prove it ? I am looking for a proof in the analytic case more precisely my X is smooth compact and Kähler. Thanks ! 
",Douady space of effective divisors
91390,"At the beginning of a paper by McKay and Robinson on enumerating eulerian circuits the authors state  that the number of regular tournaments containing a directed rooted tree $T$ on vertices $v_1\dotsv_n$ with root $v_n$ coincides with the constant term in the generating function $$\prod_{1\le j&lt;k\le n}(x_j^{-1}x_k+x_jx_k^{-1})\\prod_{jk\in\textrm{ edges of }T}\frac{x_jx_k^{-1}}{x_j^{-1}x_k+x_jx_k^{-1}}\.$$ Unlike most everything else in the paper this statement is made without justification which makes me think that it's either a well-known result or obvious i.e. except to me.

Could someone provide a reference or a few words to justify this claim?
",generating function for regular tournaments
91395,"the multinomial distribution with infinitely many parameters has a different name or is just multinomial distribution with infinitely many parameters? To be more precise:  if you have tree pots and n balls and each ball selects a pot using some probability law independently from the other balls then you get a multinomialnomial distribution with 4 parameters (n +the probability of choosing each ball) If you have infinitely many pots and you do the same thing do you get something with a distinct name?
 Someone has a reference?
",Multinomial distribution with infinitely many parameters.
91397,"Given a closed Riemannian manifold and a generalized Laplace $\Delta$ operator 
it is well known that $\Delta$ has discrete spectrum $(\lambda_n)_n$ (arranged in a increasing way not counting multiplicities). 
By a (consequence of a) result of Colin de Verdière given any finite strictly increasing sequence $a_1\cdotsa_k$ of 
strictly positive numbers
there exists a Riemannian manifold and a Laplace operator on it such that the first k+1 eigenvalues are 
exactly $0a_1\cdotsa_k$.

My question is about what's happening at infinity. More precisely since usually 
the spectrum of a Laplace operator is a quadratic polynomial (in the sense that 
 {$\lambda_n : {n\geq 0}$} is of the form {$P(n) : n\geq 0$} where $P$ is a quadratic polynomial)
is there a Laplace operator (on a closed manifold) such that there is no $n_0$ such that {$\lambda_n : {n\geq n_0}$} is of the form {$P(n) : n\geq 0$} where $P$ is a quadratic polynomial ?

My question could be reformulated : do you know example where the explicit (exact) eigenvalues (not asymptotics of them) are (after a certain rank) not given by a formula of the form 
$a n^2 + bn +c$ where $abc$ are constants (for example some kind of 
fraction P(n)/Q(n) where the degree of P is 3 and the degree of Q is one...)

[Edit : precisions]
",Exotic spectrum of Laplace operator
91403,"Say that a random variable $X$ follows the Gaussian distribution $\mathcal{N}(\mu \sigma)$. Then will the ceiling $\lceil X\rceil$ the floor $\lfloor X\rfloor$ and the rounding $\lfloor X\rceil$ follow some discrete Gaussian distributions? Could you prove or disprove it?
And if they do follow what are the means and the standard deviations?
",Do these random variables follow Gaussian distribution?
91404,"Let $f(\lambda)=\int_0^\infty e^{-\lambda s} F(ds)$ where $F$ is the distribution of a positive random variable.  Suppose I know the value of $f(n)$ for $n=012\cdots$.  Is this enough to uniquely determine $f(\lambda)$ in its domain of convergence (DOC)?

Since the Laplace transform is analytic in its DOC knowledge of $f(\lambda$) on a line segment uniquely determines $f(\lambda)$ on its domain.  But knowledge of the value of an analytic function at a countably infinite number of points does not in general determine the function throughout its domain.  I was hoping that analyticity + the fact that $f(\lambda)$ is a Laplace transform would be enough to analytically continue $f(\lambda)$ from a countably infinite set of points.

It would seem like the fact that $f(\lambda)$ is positive decreasing and convex might be useful.
",analytic continuation of a Laplace transform from a countably infinite set of points?
91408,"I'm a graduate student and I'm looking for summer schools to attend this summer. Anyone have any suggestions? Thanks!
",Looking for good summer schools on quantum field theory (especially renormalization theory) this summer
91414,"Let $W$ be a Coxeter group with simple reflections $S$ and let $J \subseteq S$. Let $P^J_{\tau \sigma}$ be the parabolic Kazhdan-Lusztig polynomials in the case $u = q$ in the sense of On Some Geometric Aspects of Bruhat Orderings II. The Parabolic Analogue of Kazhdan-Lusztig Polynomials by Deodhar. These give the transition matrix between a canonical basis and standard basis $\{T_w\}$ of $M^J$ where $M^J \cong \text{Ind}_{W_J}^W \text{ triv}$. This canonical basis is like the $C_w$ basis not the $C'_w$ basis --the trivial module is a cellular quotient not a cellular submodule.


  When is $P^J_{\tau \sigma}$ nonzero? This question seems quite difficult and I am wondering if there has been any work done on it or if it is equivalent to some well-known problem in Kazhdan-Lusztig theory that is known to be difficult.


Unlike ordinary Kazhdan-Lusztig polynomials which are nonzero if and only if $\tau \leq \sigma$ these are nonzero only if $\tau \leq \sigma$ but can often be $0$ when $\tau &lt; \sigma$. For example in the type A case and the case that $J$ is maximal parabolic which $P^J_{\tau \sigma}$ are nonzero is easily described in terms of the $sl_2$ graphical calculus (the number of nonzero $P^J_{\tau \sigma}$ for fixed $\sigma$ is $2^k$ where $k$ is the number of arcs in the diagram corresponding to $\sigma$).
",When are parabolic Kazhdan-Lusztig polynomials nonzero?
91417,"Hello

As most of you already know in model checking most linear-time properties are either safety properties or liveness properties. A linear time property is usually described with an omega-regular language that tells exactly which traces satisfy the property.

To check if a property is actually a safety property one method would be to calculate the closure of the property and check whether its closure (as a set of infinite words) and the property itself (also as a set of infinite words) are equal. To calculate the closure it is important to calculate the set on finite prefixes of the omega-regular language that describes the property.

I would like to know how to calculate the finite prefixes set of an omega-regular language. The language in question is described by an omega-regular expression.

Stated differently what are the rules to calculate the finite prefixes set? I need it because I want to determine whether this language characterizes a safety property.
",Question about Omega-regular language
91420,"Dear all

I have a problem relating to primitive prime divisors. (For a sequence $(A_n)_{n\ge1}$ a primitive prime divisor of a term $A_n$ is a prime $\ell$ that divides $A_n$ but does not divide $A_i$ for all $i&lt;n$.)

Assume that $p$ and $q$ are distinct odd primes and $n\geq 3$ a fixed positive integer so that $p^n-1$ and $q^n-1$ have at least one primitive prime divisor (by the Bang-Zsigmondy theorem). 


Question 1: When do $p^n-1$ and $q^n-1$ have a common primitive prime divisor?
Question 2: When do $p^n-1$ and $p^n-q^n$ have a common primitive prime divisor (which will be a divisor although not necessarily primitive of $q^n-1$)?


If you have some source please tell me.

Thanks a lot in advance.
",Primitive prime divisor
